Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
68,1,Box,-0.694443,0.998907,-1.56466,-0.37603,0.212739,0.0628079
69,0,Box,0,0,0,0,0,0
69,1,Box,-0.700711,0.999731,-1.56361,-0.37603,0.0494056,0.0628079
70,0,Box,0,0,0,0,0,0
70,1,Box,-0.706685,0.999296,-1.56604,-0.358466,-0.0261076,-0.145684
71,0,Box,0,0,0,0,0,0
71,1,Box,-0.712424,0.997314,-1.57127,-0.344352,-0.118871,-0.313843
72,0,Box,0,0,0,0,0,0
72,1,Box,-0.717457,0.997004,-1.56121,-0.301985,-0.018623,0.603684
73,0,Box,0,0,0,0,0,0
73,1,Box,-0.721517,0.998836,-1.56266,-0.243607,0.109936,-0.0867526
74,0,Box,0,0,0,0,0,0
74,1,Box,-0.725557,0.998051,-1.56435,-0.24235,-0.0471108,-0.101657
75,0,Box,0,0,0,0,0,0
75,1,Box,-0.729273,0.996156,-1.56988,-0.223007,-0.113729,-0.331523
76,0,Box,0,0,0,0,0,0
76,1,Box,-0.732767,0.992654,-1.57808,-0.209617,-0.210117,-0.491972
77,0,Box,0,0,0,0,0,0
77,1,Box,-0.736943,0.99266,-1.56978,-0.25059,0.000399083,0.497571
78,0,Box,0,0,0,0,0,0
78,1,Box,-0.740296,0.994064,-1.57136,-0.201154,0.0842469,-0.0947616
79,0,Box,0,0,0,0,0,0
79,1,Box,-0.743396,0.994012,-1.56839,-0.185971,-0.00317063,0.178432
80,0,Box,0,0,0,0,0,0
80,1,Box,-0.745983,0.993799,-1.57154,-0.155221,-0.0127567,-0.189227
81,0,Box,0,0,0,0,0,0
81,1,Box,-0.74857,0.993573,-1.56658,-0.155221,-0.0135647,0.297985
82,0,Box,0,0,0,0,0,0
82,1,Box,-0.750503,0.993894,-1.56941,-0.115991,0.0192516,-0.16979
83,0,Box,0,0,0,0,0,0
83,1,Box,-0.752317,0.992086,-1.57366,-0.108863,-0.108439,-0.255153
84,0,Box,0,0,0,0,0,0
84,1,Box,-0.754932,0.99156,-1.56834,-0.156906,-0.0315575,0.318886
85,0,Box,0,0,0,0,0,0
85,1,Box,-0.756837,0.991862,-1.57152,-0.114307,0.0181013,-0.190413
86,0,Box,0,0,0,0,0,0
86,1,Box,-0.758743,0.991847,-1.56748,-0.114307,-0.000885144,0.242315
87,0,Box,0,0,0,0,0,0
87,1,Box,-0.760075,0.991971,-1.57027,-0.0799739,0.00744899,-0.167634
88,0,Box,0,0,0,0,0,0
88,1,Box,-0.761264,0.990095,-1.5748,-0.0713152,-0.11259,-0.271458
89,0,Box,0,0,0,0,0,0
89,1,Box,-0.763279,0.989627,-1.56947,-0.120886,-0.0280687,0.31982
90,0,Box,0,0,0,0,0,0
90,1,Box,-0.76459,0.989954,-1.57256,-0.0786869,0.0195941,-0.185561
91,0,Box,0,0,0,0,0,0
91,1,Box,-0.766178,0.989927,-1.56939,-0.0952675,-0.00162509,0.1902
92,0,Box,0,0,0,0,0,0
92,1,Box,-0.767245,0.989781,-1.57245,-0.0640238,-0.00873989,-0.183933
93,0,Box,0,0,0,0,0,0
93,1,Box,-0.768841,0.989557,-1.56919,-0.0957534,-0.0134254,0.195874
94,0,Box,0,0,0,0,0,0
94,1,Box,-0.769887,0.989362,-1.57251,-0.0627452,-0.0117175,-0.19927
95,0,Box,0,0,0,0,0,0
95,1,Box,-0.771483,0.989195,-1.56925,-0.0957549,-0.0100023,0.195827
96,0,Box,0,0,0,0,0,0
96,1,Box,-0.772535,0.989022,-1.57249,-0.0631626,-0.0103743,-0.194371
97,0,Box,0,0,0,0,0,0
97,1,Box,-0.774131,0.98884,-1.56923,-0.0957161,-0.0109402,0.19528
98,0,Box,0,0,0,0,0,0
98,1,Box,-0.775181,0.988658,-1.5725,-0.0630435,-0.0109107,-0.195871
99,0,Box,0,0,0,0,0,0
99,1,Box,-0.776777,0.98848,-1.56924,-0.0957518,-0.0107025,0.195627
100,0,Box,0,0,0,0,0,0
100,1,Box,-0.777829,0.988301,-1.57249,-0.0630871,-0.0107123,-0.195432
101,0,Box,0,0,0,0,0,0
101,1,Box,-0.779424,0.988122,-1.56924,-0.0957451,-0.0107555,0.195465
102,0,Box,0,0,0,0,0,0
102,1,Box,-0.780476,0.987942,-1.5725,-0.0630837,-0.0107817,-0.195554
103,0,Box,0,0,0,0,0,0
103,1,Box,-0.782072,0.987763,-1.56924,-0.0957574,-0.0107466,0.195531
104,0,Box,0,0,0,0,0,0
104,1,Box,-0.783123,0.987584,-1.57249,-0.0630931,-0.0107586,-0.195523
105,0,Box,0,0,0,0,0,0
105,1,Box,-0.784719,0.987405,-1.56924,-0.0957621,-0.0107467,0.195506
106,0,Box,0,0,0,0,0,0
106,1,Box,-0.785771,0.987225,-1.5725,-0.0630993,-0.010766,-0.19553
107,0,Box,0,0,0,0,0,0
107,1,Box,-0.787367,0.987046,-1.56924,-0.0957697,-0.0107475,0.195515
108,0,Box,0,0,0,0,0,0
108,1,Box,-0.788419,0.986867,-1.5725,-0.0631063,-0.0107638,-0.195529
109,0,Box,0,0,0,0,0,0
109,1,Box,-0.790015,0.986688,-1.56924,-0.0957763,-0.0107469,0.195512
