Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
34,1,Box,-6.97716,-8.00281,-0.00191158,12.5722,-0.000131722,-0.00330165
34,2,Box,5,3.28325,0.785,0,-5.7225,0
34,3,Box,0,-1.71675,0,0,-5.7225,0
34,4,Box,0.05,2.28325,0,0,-5.7225,0
35,0,Box,0,-10,0,0,0,0
35,1,Box,-6.76878,-8.00282,-0.00196663,12.5028,-0.00013073,-0.00330303
35,2,Box,5,3.18515,0.785,0,-5.886,0
35,3,Box,0,-1.81485,0,0,-5.886,0
35,4,Box,0.05,2.18515,0,0,-5.886,0
36,0,Box,0,-10,0,0,0,0
36,1,Box,-6.56156,-8.00282,-0.00202171,12.4335,-0.00012974,-0.00330441
36,2,Box,5,3.08432,0.785,0,-6.0495,0
36,3,Box,0,-1.91568,0,0,-6.0495,0
36,4,Box,0.05,2.08432,0,0,-6.0495,0
37,0,Box,0,-10,0,0,0,0
37,1,Box,-6.35549,-8.00282,-0.0020768,12.3641,-0.000128744,-0.0033058
37,2,Box,5,2.98077,0.785,0,-6.213,0
37,3,Box,0,-2.01923,0,0,-6.213,0
37,4,Box,0.05,1.98077,0,0,-6.213,0
38,0,Box,0,-10,0,0,0,0
38,1,Box,-6.15058,-8.00282,-0.00213192,12.2947,-0.000127759,-0.00330718
38,2,Box,5,2.8745,0.785,0,-6.3765,0
38,3,Box,0,-2.1255,0,0,-6.3765,0
38,4,Box,0.05,1.8745,0,0,-6.3765,0
39,0,Box,0,-10,0,0,0,0
39,1,Box,-5.94682,-8.00282,-0.00218707,12.2254,-0.000126758,-0.00330857
39,2,Box,5,2.7655,0.785,0,-6.54,0
39,3,Box,0,-2.2345,0,0,-6.54,0
39,4,Box,0.05,1.7655,0,0,-6.54,0
40,0,Box,0,-10,0,0,0,0
40,1,Box,-5.74422,-8.00282,-0.00224223,12.156,-0.000125758,-0.00330997
40,2,Box,5,2.65377,0.785,0,-6.7035,0
40,3,Box,0,-2.34623,0,0,-6.7035,0
40,4,Box,0.05,1.65377,0,0,-6.7035,0
41,0,Box,0,-10,0,0,0,0
41,1,Box,-5.54278,-8.00283,-0.00229742,12.0866,-0.000124773,-0.00331134
41,2,Box,5,2.53932,0.785,0,-6.867,0
41,3,Box,0,-2.46068,0,0,-6.867,0
41,4,Box,0.05,1.53932,0,0,-6.867,0
42,0,Box,0,-10,0,0,0,0
42,1,Box,-5.34249,-8.00283,-0.00235263,12.0173,-0.000123771,-0.00331274
