Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
58,0,Box,0,-5,0,0,0,0
58,1,Circle,-1.08333,-4.48284,0,2.15209,-10.36,0
58,2,Circle,1.08333,-4.48284,0,-3.18354,-8.77988,0
58,3,Circle,0,-2.82325,0,1.03145,-2.50097,0
59,0,Box,0,-5,0,0,0,0
59,1,Circle,-1.04746,-4.65823,0,2.15209,8.4188,0
59,2,Circle,1.03027,-4.6319,0,-3.18354,7.15471,0
59,3,Circle,0.0171908,-2.86766,0,1.03145,-2.66447,0
60,0,Box,0,-5,0,0,0,0
60,1,Circle,-1.01159,-4.52065,0,-6.22176,2.76349,0
60,2,Circle,0.977213,-4.51538,0,4.02529,2.92317,0
60,3,Circle,0.0343816,-2.91479,0,2.19648,6.73187,0
61,0,Box,0,-5,0,0,0,0
61,1,Circle,-1.11529,-4.47731,0,-6.22176,-2.07999,0
61,2,Circle,1.0443,-4.46939,0,4.02529,-2.20774,0
61,3,Circle,0.0709895,-2.80532,0,2.19648,6.56837,0
62,0,Box,0,-5,0,0,0,0
62,1,Circle,-1.21899,-4.5147,0,-6.22176,1.79479,0
62,2,Circle,1.11139,-4.50891,0,4.02529,1.89699,0
62,3,Circle,0.107597,-2.69857,0,2.19648,6.40487,0
63,0,Box,0,-5,0,0,0,0
63,1,Circle,-1.32268,-4.48752,0,-6.22176,-1.30503,0
63,2,Circle,1.17848,-4.48001,0,4.02529,-1.38679,0
63,3,Circle,0.144205,-2.59455,0,2.19648,6.24137,0
64,0,Box,0,-5,0,0,0,0
64,1,Circle,-1.42638,-4.51199,0,-6.22176,1.17483,0
64,2,Circle,1.24557,-4.50585,0,4.02529,1.24023,0
64,3,Circle,0.180813,-2.49325,0,2.19648,6.07787,0
65,0,Box,0,-5,0,0,0,0
65,1,Circle,-1.53008,-4.49514,0,-6.22176,1.01133,0
65,2,Circle,1.31265,-4.48791,0,4.02529,-0.861386,0
65,3,Circle,0.217421,-2.39468,0,2.19648,5.91437,0
66,0,Box,0,-5,0,0,0,0
66,1,Circle,-1.63377,-4.48101,0,-6.22176,-0.67826,0
66,2,Circle,1.37974,-4.50499,0,4.02529,0.819909,0
66,3,Circle,0.254029,-2.29883,0,2.19648,5.75087,0
67,0,Box,0,-5,0,0,0,0
67,1,Circle,-1.73747,-4.49504,0,-6.22176,0.673408,0
67,2,Circle,1.44683,-4.49405,0,4.02529,0.656409,0
67,3,Circle,0.290637,-2.20571,0,2.19648,5.58737,0
68,0,Box,0,-5,0,0,0,0
68,1,Circle,-1.84116,-4.48654,0,-6.22176,-0.407927,0
68,2,Circle,1.51392,-4.48583,0,4.02529,-0.394327,0
68,3,Circle,0.327245,-2.11531,0,2.19648,5.42387,0
69,0,Box,0,-5,0,0,0,0
69,1,Circle,-1.94486,-4.49606,0,-6.22176,0.457141,0
69,2,Circle,1.58101,-4.49513,0,4.02529,0.446261,0
69,3,Circle,0.363853,-2.02763,0,2.19648,5.26037,0
70,0,Box,0,-5,0,0,0,0
70,1,Circle,-2.04856,-4.49117,0,-6.22176,0.293641,0
70,2,Circle,1.64809,-4.49042,0,4.02529,0.282761,0
70,3,Circle,0.400461,-1.94269,0,2.19648,5.09687,0
71,0,Box,0,-5,0,0,0,0
71,1,Circle,-2.15225,-4.489,0,-6.22176,-0.104113,0
71,2,Circle,1.71518,-4.48843,0,4.02529,-0.0954092,0
71,3,Circle,0.437069,-1.86046,0,2.19648,4.93337,0
72,0,Box,0,-5,0,0,0,0
72,1,Circle,-2.25595,-4.49346,0,-6.22176,0.21409,0
72,2,Circle,1.78227,-4.49275,0,4.02529,0.207127,0
72,3,Circle,0.473677,-1.78097,0,2.19648,4.76987,0
73,0,Box,0,-5,0,0,0,0
73,1,Circle,-2.35964,-4.49261,0,-6.22176,0.0505904,0
73,2,Circle,1.84936,-4.49202,0,4.02529,0.0436273,0
73,3,Circle,0.510285,-1.70419,0,2.19648,4.60637,0
74,0,Box,0,-5,0,0,0,0
74,1,Circle,-2.46334,-4.4945,0,-6.22176,0.0903277,0
74,2,Circle,1.91645,-4.49402,0,4.02529,0.0958982,0
74,3,Circle,0.546892,-1.63014,0,2.19648,4.44287,0
75,0,Box,0,-5,0,0,0,0
75,1,Circle,-2.56704,-4.49572,0,-6.22176,0.0585378,0
75,2,Circle,1.98354,-4.49514,0,4.02529,0.0540815,0
75,3,Circle,0.5835,-1.55882,0,2.19648,4.27937,0
76,0,Box,0,-5,0,0,0,0
76,1,Circle,-2.67073,-4.49747,0,-6.22176,0.0839697,0
76,2,Circle,2.05062,-4.49697,0,4.02529,0.0875348,0
76,3,Circle,0.620108,-1.49022,0,2.19648,4.11587,0
77,0,Box,0,-5,0,0,0,0
77,1,Circle,-2.77443,-4.49879,0,-6.22176,0.0636242,0
77,2,Circle,2.11771,-4.49823,0,4.02529,0.0607722,0
77,3,Circle,0.656716,-1.42435,0,2.19648,3.95237,0
78,0,Box,0,-5,0,0,0,0
