Frame,BodyID,Shape,PosX,PosY,Angle,VelX,VelY,AngVel
70,5,Box,4.4,0.497278,7.78531e-08,4.65661e-08,-5.21541e-08,6.23363e-08
72,0,Box,0,-1,0,0,0,0
72,1,Box,3.71908e-08,0.497278,7.47076e-08,6.51926e-08,-5.21541e-08,5.56341e-08
72,2,Box,1.1,0.497278,7.6543e-08,6.51926e-08,-5.21541e-08,5.87525e-08
72,3,Box,2.2,0.497278,8.01172e-08,4.84288e-08,-5.21541e-08,6.23363e-08
72,4,Box,3.3,0.497278,8.01172e-08,4.84288e-08,-5.21541e-08,6.23363e-08
72,5,Box,4.4,0.497278,8.01172e-08,4.84288e-08,-5.21541e-08,6.23363e-08
74,0,Box,0,-1,0,0,0,0
74,1,Box,3.93639e-08,0.497278,7.65621e-08,6.51926e-08,-5.21541e-08,5.56341e-08
74,2,Box,1.1,0.497278,7.85014e-08,6.51926e-08,-5.21541e-08,5.87525e-08
74,3,Box,2.2,0.497278,8.23814e-08,5.02914e-08,-5.21541e-08,6.23363e-08
74,4,Box,3.3,0.497278,8.23814e-08,5.02914e-08,-5.21541e-08,6.23363e-08
74,5,Box,4.4,0.497278,8.23814e-08,5.02914e-08,-5.21541e-08,6.23363e-08
76,0,Box,0,-1,0,0,0,0
76,1,Box,4.1537e-08,0.497278,7.84165e-08,6.51926e-08,-5.21541e-08,5.56341e-08
76,2,Box,1.1,0.497278,8.04598e-08,6.51926e-08,-5.21541e-08,5.87525e-08
76,3,Box,2.2,0.497278,8.46455e-08,5.21541e-08,-5.21541e-08,6.23363e-08
76,4,Box,3.3,0.497278,8.46455e-08,5.21541e-08,-5.21541e-08,6.23363e-08
76,5,Box,4.4,0.497278,8.46455e-08,5.21541e-08,-5.21541e-08,6.23363e-08
78,0,Box,0,-1,0,0,0,0
78,1,Box,4.37101e-08,0.497278,8.0271e-08,6.51926e-08,-5.21541e-08,5.56341e-08
78,2,Box,1.1,0.497278,8.24182e-08,6.51926e-08,-5.21541e-08,5.87525e-08
78,3,Box,2.2,0.497278,8.69096e-08,5.40167e-08,-5.21541e-08,6.23363e-08
78,4,Box,3.3,0.497278,8.69096e-08,5.40167e-08,-5.21541e-08,6.23363e-08
78,5,Box,4.4,0.497278,8.69096e-08,5.40167e-08,-5.21541e-08,6.23363e-08
80,0,Box,0,-1,0,0,0,0
80,1,Box,4.58832e-08,0.497278,8.21255e-08,6.51926e-08,-5.21541e-08,5.56341e-08
80,2,Box,1.1,0.497278,8.43766e-08,6.51926e-08,-5.21541e-08,5.87525e-08
80,3,Box,2.2,0.497278,8.91738e-08,5.58794e-08,-5.21541e-08,6.23363e-08
80,4,Box,3.3,0.497278,8.91738e-08,5.58794e-08,-5.21541e-08,6.23363e-08
80,5,Box,4.4,0.497278,8.91738e-08,5.58794e-08,-5.21541e-08,6.23363e-08
82,0,Box,0,-1,0,0,0,0
82,1,Box,4.80563e-08,0.497278,8.398e-08,6.51926e-08,-5.21541e-08,5.56341e-08
82,2,Box,1.1,0.497278,8.6335e-08,6.51926e-08,-5.21541e-08,5.87525e-08
82,3,Box,2.2,0.497278,9.15078e-08,5.7742e-08,-5.21541e-08,6.65275e-08
82,4,Box,3.3,0.497278,9.15078e-08,5.7742e-08,-5.21541e-08,6.65275e-08
82,5,Box,4.4,0.497278,9.15078e-08,5.7742e-08,-5.21541e-08,6.65275e-08
84,0,Box,0,-1,0,0,0,0
